10,10,-1,10,10,-1,-1,-1,-1,0.20570150922302963,0
10,10,10,10,10,10,-1,-1,-1,0.20575901593514118,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,-1,-1,-1,0.20587412587412587,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,1,10,9,0.16666666666666666,0
3,10,10,9,10,10,9,10,10,0.2,0
10,10,10,3,10,10,10,10,9,0.2,0
10,10,10,3,10,10,9,3,2,0.25,0
2,2,9,10,10,10,10,10,10,0.3333333333333333,0
10,10,3,10,10,9,10,10,10,0.3333333333333333,1
10,10,-1,10,10,-1,-1,-1,-1,0.20659770757618115,1
10,10,-1,10,10,-1,-1,-1,-1,0.20662768031189083,0
10,10,10,10,10,10,-1,-1,-1,0.20668523676880224,1
10,10,-1,10,10,-1,10,10,-1,0.32786885245901637,0
9,10,10,9,10,1,9,10,10,0.2,0
10,10,-1,10,10,-1,4,1,-1,0.25,0
10,10,10,10,10,10,3,2,9,0.3333333333333333,0
-1,10,10,-1,10,10,-1,10,10,0.3076923076923077,1
-1,-1,-1,10,10,10,1,10,10,0.16666666666666666,0
-1,10,10,-1,10,2,-1,10,10,0.3333333333333333,0
-1,10,10,-1,10,10,-1,1,2,0.25,0
-1,10,10,-1,10,10,-1,1,10,0.3333333333333333,0
3,10,10,9,10,10,9,10,10,0.3333333333333333,0
9,10,10,4,10,10,9,10,10,0.3333333333333333,0
-1,-1,-1,10,10,-1,10,1,-1,0.3333333333333333,0
3,4,9,10,10,9,-1,-1,-1,0.5,0
10,10,3,10,10,9,-1,-1,-1,0.5,0
10,10,5,10,10,9,1,3,9,0.5,1
10,10,-1,10,10,-1,-1,-1,-1,0.20808254514187446,1
9,3,9,10,10,10,10,10,10,0.3333333333333333,0
10,10,3,10,10,9,9,9,9,0.3333333333333333,0
9,10,10,9,10,10,10,10,5,0.3333333333333333,0
10,10,10,10,10,10,3,3,9,0.3333333333333333,0
4,10,10,10,10,10,-1,-1,-1,0.4,0
10,4,10,10,10,1,-1,-1,-1,0.375,0
9,10,10,9,10,10,9,4,10,0.4,0
9,9,9,10,10,9,-1,-1,-1,0.4358974358974359,0
10,10,3,1,10,1,-1,-1,-1,0.4444444444444444,0
10,10,9,10,10,10,-1,-1,-1,0.45161290322580644,0
-1,-1,-1,10,10,-1,10,10,-1,0.4666666666666667,1
1,10,10,10,10,10,10,10,10,0.16666666666666666,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
10,10,1,10,10,10,10,10,10,0.16666666666666666,0
10,1,10,10,10,10,10,10,10,0.14285714285714285,1
2,10,10,10,10,10,10,10,10,0.16666666666666666,0
9,9,2,10,10,10,10,10,10,0.2,1
10,10,-1,10,10,-1,-1,-1,-1,0.20653084007814682,0
-1,-1,-1,10,10,10,10,2,10,0.2,1
10,10,-1,10,10,-1,-1,-1,-1,0.2065126635123852,0
10,10,10,10,10,10,-1,-1,-1,0.20657015590200445,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,-1,-1,-1,0.20668523676880224,1
10,10,-1,10,10,-1,-1,-1,-1,0.22088353413654618,1
10,10,-1,10,10,-1,-1,-1,-1,0.20634037819799778,1
10,10,10,10,10,10,-1,-1,-1,0.2288135593220339,0
10,10,10,10,10,10,-1,-1,-1,0.23076923076923078,0
10,10,10,10,10,10,-1,-1,-1,0.23275862068965517,0
10,10,10,10,10,10,-1,-1,-1,0.23478260869565218,0
10,10,10,10,10,10,-1,-1,-1,0.23684210526315788,0
-1,10,10,-1,10,10,-1,-1,-1,0.23893805309734514,0
10,10,10,10,10,10,10,10,10,0.2403846153846154,0
10,10,10,10,10,10,10,10,10,0.24271844660194175,0
10,10,10,10,10,1,10,10,10,0.125,0
10,10,10,10,10,10,2,1,10,0.21428571428571427,1
10,3,9,10,10,9,-1,-1,-1,0.2,0
10,10,10,10,10,10,4,10,10,0.25,0
10,10,-1,10,10,-1,-1,-1,-1,0.2857142857142857,0
10,10,-1,2,10,-1,10,10,-1,0.2857142857142857,0
10,10,10,10,10,10,3,9,10,0.25,0
10,10,-1,2,10,-1,9,10,-1,0.16666666666666666,0
9,3,9,10,10,10,1,10,10,0.29166666666666663,0
10,10,-1,10,10,-1,10,10,-1,0.32051282051282054,0
10,10,10,10,10,10,10,10,10,0.3246753246753247,0
10,10,10,10,10,2,10,10,10,0.25,0
10,10,10,10,10,10,2,2,10,0.2857142857142857,0
10,10,10,10,10,10,1,10,10,0.16666666666666666,0
10,10,10,10,10,10,10,10,1,0.2,1
10,10,-1,10,10,-1,-1,-1,-1,0.20634037819799778,0
10,10,10,10,10,10,-1,-1,-1,0.20639777468706536,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,-1,-1,-1,0.2065126635123852,0
10,10,10,10,10,10,-1,-1,-1,0.20657015590200445,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,-1,-1,-1,0.20668523676880224,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,2,10,10,0.2,0
10,10,10,1,10,10,10,10,9,0.14285714285714285,0
10,10,10,2,10,10,10,9,10,0.16666666666666666,0
10,10,10,2,10,10,9,10,10,0.16666666666666666,0
10,10,10,10,10,10,2,10,10,0.16666666666666666,0
10,10,10,1,10,10,10,10,10,0.14285714285714285,0
10,10,10,10,10,10,10,10,1,0.16666666666666666,0
10,10,10,10,10,1,10,10,10,0.14285714285714285,0
10,10,1,10,10,10,10,10,10,0.14285714285714285,0
10,10,10,10,10,1,10,10,10,0.14285714285714285,0
10,10,10,10,10,1,10,10,10,0.14285714285714285,0
10,10,10,10,10,1,10,10,10,0.14285714285714285,0
10,10,10,10,10,1,10,10,10,0.14285714285714285,0
10,10,10,10,10,1,1,1,10,0.16666666666666666,0
10,10,10,10,10,10,10,10,1,0.16666666666666666,0
10,10,10,10,10,1,10,10,10,0.14285714285714285,0
10,10,10,10,10,10,1,10,10,0.16666666666666666,0
10,10,10,10,10,10,10,1,10,0.14285714285714285,0
10,10,10,10,10,10,1,10,10,0.14285714285714285,0
10,10,10,10,10,10,1,10,10,0.16666666666666666,0
10,10,10,10,10,1,10,10,1,0.16666666666666666,0
10,10,10,10,10,1,10,10,10,0.16666666666666666,0
10,10,10,10,10,1,10,10,10,0.14285714285714285,0
10,10,10,10,10,10,1,1,1,0.17777777777777778,0
2,10,10,10,10,10,10,10,10,0.25,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
1,10,10,10,10,10,-1,-1,-1,0.14285714285714285,0
10,10,1,10,10,10,-1,-1,-1,0.16666666666666666,0
5,10,4,5,10,9,9,9,9,0.5,1
1,10,10,10,10,10,10,10,10,0.2,0
1,10,-1,10,10,-1,10,10,-1,0.14285714285714285,0
10,10,1,10,10,10,10,10,10,0.16666666666666666,1
10,10,-1,10,10,-1,-1,-1,-1,0.20635805911879532,0
10,10,10,10,10,10,-1,-1,-1,0.20641562064156208,0
10,10,10,10,10,10,-1,-1,-1,0.20647321428571427,1
2,10,10,10,10,10,10,10,10,0.2,0
10,10,-1,10,10,-1,-1,-1,-1,0.20617388841687906,0
10,10,10,10,10,10,-1,-1,-1,0.20623229461756373,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
3,10,10,10,10,10,-1,-1,-1,0.2,0
10,10,10,2,10,10,9,10,10,0.2,0
10,10,10,10,10,10,-1,-1,-1,0.20641102456560814,0
10,10,10,10,10,10,-1,-1,-1,0.2064728798321846,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,-1,-1,-1,0.20588235294117646,1
-1,10,9,-1,10,9,-1,-1,-1,0.36363636363636365,0
1,1,-1,10,10,-1,2,9,-1,0.5,0
10,10,-1,10,10,-1,-1,-1,-1,0.20634037819799778,0
10,10,9,10,10,9,-1,-1,-1,0.20590693786570075,0
10,10,10,10,10,10,-1,-1,-1,0.2059643255295429,0
10,10,10,10,10,10,-1,-1,-1,0.2060217451909674,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
2,10,10,10,10,10,3,10,10,0.4,0
10,2,10,10,10,2,10,3,10,0.4444444444444444,0
10,10,10,10,10,9,10,10,10,0.45,0
3,2,10,3,10,10,3,1,3,0.48333333333333334,0
10,5,9,10,10,9,9,5,9,0.5,0
10,10,5,10,10,9,2,4,9,0.5,0
10,10,-1,10,10,-1,-1,-1,-1,0.20634037819799778,0
10,10,1,10,10,10,10,10,10,0.2,0
2,2,9,10,10,10,10,10,1,0.3055555555555555,0
10,9,9,10,10,9,10,4,9,0.3333333333333333,0
10,3,10,10,10,1,10,3,10,0.42063492063492064,0
10,3,10,10,10,10,-1,-1,-1,0.4,0
3,1,-1,10,10,-1,10,1,-1,0.4444444444444444,0
10,10,10,10,10,10,-1,-1,-1,0.46153846153846156,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,1,-1,-1,-1,0.25,1
1,10,10,10,10,10,10,10,10,0.16666666666666666,0
10,10,1,10,10,10,10,10,10,0.2,0
10,10,-1,10,10,-1,-1,-1,-1,0.2071970761877987,0
10,10,10,10,10,10,-1,-1,-1,0.2077226606538895,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,2,10,10,0.2,1
-1,10,4,-1,10,10,-1,10,10,0.3333333333333333,0
-1,1,10,-1,10,10,-1,-1,-1,0.25,0
-1,10,4,-1,10,5,-1,9,9,0.5,0
3,2,-1,10,10,-1,2,1,-1,0.5,0
3,9,9,3,10,9,2,9,9,0.5,0
10,10,-1,10,10,-1,2,1,-1,0.5,0
10,10,-1,10,10,-1,-1,-1,-1,0.20755781161872533,1
10,10,-1,10,10,-1,-1,-1,-1,0.20646419615491782,0
10,10,10,10,10,10,-1,-1,-1,0.20652173913043478,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,-1,-1,-1,0.20556227327690446,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,-1,10,10,-1,-1,-1,-1,0.2056935528886408,0
10,10,10,10,10,10,-1,-1,-1,0.2060555088309504,0
10,10,10,10,10,10,-1,-1,-1,0.2061132922041503,0
10,10,10,10,10,10,-1,-1,-1,0.2061711079943899,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,-1,-1,-1,0.206286836935167,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,-1,-1,-1,0.2064026958719461,0
10,10,10,10,10,10,9,9,9,0.20843091334894615,1
10,10,-1,10,10,-1,-1,-1,-1,0.20634037819799778,0
10,10,10,10,10,10,-1,-1,-1,0.20639777468706536,0
4,10,5,9,10,9,9,9,9,0.5,0
-1,-1,-1,10,10,9,3,3,9,0.5,0
10,10,-1,10,10,-1,-1,-1,-1,0.20632698768197089,1
2,10,10,10,10,10,10,10,10,0.2,0
10,10,-1,10,10,-1,-1,-1,-1,0.2070988559694925,0
10,10,10,10,10,10,-1,-1,-1,0.20715962441314553,0
10,10,10,10,10,10,-1,-1,-1,0.2072204285294981,0
10,10,10,10,10,10,-1,-1,-1,0.20728126834997063,0
10,10,10,10,10,10,-1,-1,-1,0.20734214390602057,0
10,10,10,10,10,10,-1,-1,-1,0.20653834402688664,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
9,10,10,3,10,1,-1,-1,-1,0.41666666666666663,0
9,2,-1,10,10,-1,10,1,-1,0.41666666666666663,0
3,10,5,3,10,5,9,9,9,0.5,1
10,10,-1,10,10,-1,-1,-1,-1,0.2065126635123852,0
10,10,9,10,10,9,-1,-1,-1,0.20632698768197089,0
10,10,10,10,10,10,-1,-1,-1,0.20638476617194063,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,-1,-1,-1,0.20650042028579435,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
2,10,10,10,10,10,10,10,10,0.16666666666666666,1
10,10,-1,10,10,-1,-1,-1,-1,0.2065126635123852,0
10,10,10,10,10,10,-1,-1,-1,0.20657015590200445,0
10,10,10,10,10,10,-1,-1,-1,0.20662768031189083,0
1,10,10,10,10,10,10,10,10,0.16666666666666666,0
10,10,10,10,10,10,2,10,10,0.2,1
10,10,10,10,10,3,10,10,9,0.25,0
10,10,10,10,10,10,3,9,10,0.25,0
2,10,10,10,10,10,10,10,10,0.25,0
10,10,2,10,10,1,-1,-1,-1,0.3333333333333333,0
10,10,-1,10,10,-1,10,10,-1,0.3269230769230769,0
10,10,10,10,10,1,10,10,10,0.2,0
10,10,10,10,10,10,1,10,10,0.16666666666666666,0
4,10,10,10,10,5,9,9,9,0.41666666666666663,0
9,9,-1,10,10,-1,10,10,-1,0.45454545454545453,0
10,3,-1,10,10,-1,9,2,-1,0.41666666666666663,0
10,10,9,10,10,9,2,3,9,0.5,1
10,10,10,10,10,10,1,10,10,0.16666666666666666,0
10,10,10,10,10,10,10,10,1,0.2,0
10,10,10,10,10,1,9,10,10,0.14285714285714285,0
10,10,10,10,10,2,10,9,10,0.16666666666666666,0
10,10,10,10,10,5,10,9,9,0.3333333333333333,0
2,9,-1,2,10,-1,1,10,-1,0.3333333333333333,1
10,10,-1,10,10,-1,-1,-1,-1,0.2065126635123852,1
10,10,-1,10,10,-1,-1,-1,-1,0.20612813370473537,1
10,10,3,10,10,10,10,10,10,0.2,0
10,10,3,10,10,10,10,10,10,0.2,0
10,10,10,10,10,10,-1,-1,-1,0.20809248554913296,0
10,10,10,10,10,1,-1,-1,-1,0.2,1
10,10,-1,10,10,-1,-1,-1,-1,0.20588235294117646,0
10,10,10,10,10,10,-1,-1,-1,0.20597014925373133,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,10,10,3,0.3333333333333333,0
10,10,3,10,10,2,10,10,9,0.3333333333333333,1
-1,10,1,-1,10,10,-1,-1,-1,0.2,0
10,10,2,10,10,10,10,10,10,0.2,1
10,10,-1,10,10,-1,-1,-1,-1,0.20658598367576697,1
10,10,-1,10,10,-1,-1,-1,-1,0.2063005296905492,0
10,10,1,10,10,10,10,10,10,0.16666666666666666,0
10,10,3,10,10,10,10,10,10,0.4,1
10,10,-1,10,10,-1,-1,-1,-1,0.20579225842383736,0
10,10,-1,10,10,-1,10,10,-1,0.47058823529411764,1
1,10,10,10,10,10,10,10,10,0.16666666666666666,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,1
3,10,-1,9,10,-1,9,9,-1,0.3333333333333333,0
3,10,10,10,10,10,-1,-1,-1,0.4,0
2,10,-1,10,10,-1,10,10,-1,0.4,0
10,10,10,10,10,10,-1,-1,-1,0.43478260869565216,0
10,10,10,10,10,2,-1,-1,-1,0.4,0
10,10,-1,10,10,-1,10,10,-1,0.45454545454545453,0
10,10,-1,10,10,-1,10,2,-1,0.4,1
-1,10,9,-1,10,10,-1,10,10,0.35294117647058826,0
-1,10,10,-1,10,9,-1,2,10,0.25,0
10,10,2,10,10,2,9,5,9,0.5,1
10,10,-1,10,10,-1,-1,-1,-1,0.20762118240403474,0
10,10,10,10,10,10,-1,-1,-1,0.20767937219730942,0
10,10,10,10,10,10,-1,-1,-1,0.2077593477649705,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,-1,-1,-1,0.2078762306610408,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
4,10,-1,9,10,-1,9,9,-1,0.3333333333333333,0
10,10,9,10,10,3,2,3,9,0.5,1
10,10,-1,10,10,-1,-1,-1,-1,0.31746031746031744,0
10,10,10,10,10,10,-1,-1,-1,0.3225806451612903,0
10,10,10,10,10,10,-1,-1,-1,0.32786885245901637,0
10,10,10,10,10,10,-1,-1,-1,0.3333333333333333,0
9,2,2,10,10,10,-1,-1,-1,0.3333333333333333,0
2,2,9,10,10,10,-1,-1,-1,0.3333333333333333,1
10,10,-1,10,10,-1,-1,-1,-1,0.20682844243792325,0
10,10,10,1,10,10,10,10,9,0.16666666666666666,0
10,10,10,2,10,10,10,9,10,0.16666666666666666,0
10,10,10,2,10,10,9,10,10,0.16666666666666666,1
10,10,-1,10,10,-1,-1,-1,-1,0.20670391061452514,1
10,10,-1,10,10,-1,-1,-1,-1,0.2073170731707317,1
10,10,1,10,10,10,10,10,10,0.16666666666666666,0
10,10,10,10,10,10,10,10,1,0.2,0
2,10,10,10,10,10,10,10,10,0.2,0
10,10,1,10,10,10,10,10,10,0.16666666666666666,0
1,10,10,10,10,10,10,10,10,0.16666666666666666,0
10,10,10,10,10,10,10,10,1,0.16666666666666666,0
10,10,10,10,10,10,10,10,1,0.2,0
10,10,1,10,10,10,10,10,10,0.2,0
10,10,-1,10,10,-1,-1,-1,-1,0.22157772621809746,0
10,10,10,10,10,10,9,10,10,0.26,0
10,10,10,10,10,10,10,10,10,0.26174496644295303,0
10,10,10,10,10,10,10,2,10,0.25,0
10,10,10,10,10,10,10,10,10,0.2653061224489796,0
-1,10,10,-1,10,1,-1,10,10,0.125,0
10,10,10,2,10,10,2,10,10,0.25,1
3,10,10,10,10,10,-1,-1,-1,0.3333333333333333,0
10,10,10,10,10,10,9,4,9,0.3333333333333333,0
3,10,3,10,10,10,-1,-1,-1,0.4,0
10,10,10,10,10,4,3,10,10,0.4,0
10,10,-1,9,10,-1,9,9,-1,0.48,1
10,10,-1,10,10,-1,-1,-1,-1,0.20634037819799778,1
2,10,10,10,10,10,10,10,10,0.16666666666666666,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
1,10,10,10,10,10,10,10,10,0.16666666666666666,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
10,10,1,10,10,10,10,10,10,0.16666666666666666,0
10,1,10,10,10,10,10,10,10,0.14285714285714285,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
10,10,1,10,10,10,10,10,10,0.16666666666666666,0
10,1,10,10,10,10,10,10,10,0.14285714285714285,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
10,10,1,10,10,10,10,10,10,0.16666666666666666,0
10,10,1,10,10,10,10,10,1,0.16666666666666666,0
10,10,1,10,10,1,10,10,10,0.16666666666666666,0
10,10,1,10,10,10,10,10,10,0.16666666666666666,0
10,10,10,10,10,10,1,10,10,0.2,0
10,10,10,10,10,10,10,10,1,0.2,0
10,10,10,10,10,1,10,10,10,0.14285714285714285,0
10,10,10,10,10,10,1,10,10,0.2,0
10,10,10,1,10,10,10,10,10,0.14285714285714285,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
10,10,10,10,10,10,1,10,10,0.16666666666666666,0
10,3,9,10,10,10,10,10,10,0.2,0
10,10,10,10,10,10,10,10,1,0.2,0
3,10,-1,10,10,-1,10,10,-1,0.25,0
10,1,-1,10,10,-1,10,10,-1,0.25,0
10,10,1,10,10,1,10,10,1,0.27777777777777773,0
10,10,1,10,10,10,10,10,10,0.2,0
10,10,-1,2,10,-1,3,10,-1,0.29166666666666663,0
10,10,10,10,10,10,-1,-1,-1,0.30991735537190085,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,1,-1,-1,-1,0.25,1
-1,10,1,-1,10,10,-1,10,10,0.16666666666666666,0
2,10,10,10,10,10,10,10,10,0.16666666666666666,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,1
10,10,-1,10,10,-1,-1,-1,-1,0.20662768031189083,0
10,10,10,10,10,10,-1,-1,-1,0.20685809868971286,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,10,10,10,10,-1,-1,-1,0.20697350069735007,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,1,10,10,10,10,10,10,0.16666666666666666,0
3,10,10,10,10,10,10,10,10,0.2,0
10,10,10,10,10,10,10,10,1,0.2,0
10,10,10,10,10,10,3,10,10,0.25,1
10,10,-1,10,10,-1,-1,-1,-1,0.26548672566371684,1
3,10,10,10,10,10,10,10,10,0.2,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
10,10,3,10,10,10,10,10,10,0.2,0
10,10,10,10,10,3,10,2,10,0.26785714285714285,0
1,10,10,2,10,10,9,10,10,0.29166666666666663,0
2,10,9,10,10,3,10,10,9,0.3333333333333333,0
2,10,10,10,10,10,10,2,3,0.3333333333333333,1
10,10,-1,10,10,-1,-1,-1,-1,0.20623434455886447,1
10,10,-1,10,10,-1,-1,-1,-1,0.205677706651823,1
10,10,-1,10,10,-1,10,10,-1,0.32432432432432434,0
10,10,-1,10,10,-1,10,1,-1,0.2,0
9,10,10,4,10,10,9,10,10,0.3333333333333333,0
-1,-1,-1,10,10,-1,2,9,-1,0.3333333333333333,1
10,3,10,10,10,10,10,10,2,0.4,0
3,10,4,1,10,1,-1,-1,-1,0.5,0
10,10,2,10,10,2,2,3,9,0.5,1
10,10,-1,10,10,-1,-1,-1,-1,0.20634037819799778,1
10,10,-1,10,10,-1,-1,-1,-1,0.20653084007814682,0
10,10,10,10,10,10,-1,-1,-1,0.20736161843214387,0
10,10,10,10,10,10,-1,-1,-1,0.20741989881956155,0
3,1,-1,10,10,-1,3,1,-1,0.5,0
4,10,9,5,10,9,9,9,9,0.5,0
10,10,1,10,10,3,9,3,9,0.5,0
10,10,-1,10,10,-1,-1,-1,-1,0.20595602560534373,0
10,10,10,10,10,10,-1,-1,-1,0.20601336302895323,1
10,10,10,10,10,10,10,10,10,0.25,0
-1,10,10,-1,10,1,-1,10,10,0.125,0
10,10,-1,10,10,-1,-1,-1,-1,0.20591549295774647,0
10,10,10,10,10,10,-1,-1,-1,0.20655552415936707,1
10,10,-1,10,10,-1,-1,-1,-1,0.20691578360290017,0
3,1,-1,10,10,-1,4,1,-1,0.5,1
10,10,-1,10,10,-1,-1,-1,-1,0.375,0
2,10,10,1,10,1,-1,-1,-1,0.4444444444444444,0
10,10,3,10,10,3,2,2,9,0.5,0
2,10,10,10,10,10,10,10,10,0.16666666666666666,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
10,10,1,10,10,10,10,10,10,0.16666666666666666,0
10,10,10,10,10,10,1,10,10,0.2,1
10,10,-1,10,10,-1,-1,-1,-1,0.2061132922041503,0
10,10,10,10,10,10,-1,-1,-1,0.20651868502388313,0
10,10,10,10,10,10,-1,-1,-1,0.20657672849915684,0
10,10,10,10,10,10,-1,-1,-1,0.20663480461062694,0
10,10,10,10,10,10,-1,-1,-1,0.20669291338582677,0
10,10,10,10,10,10,2,10,10,0.2,1
2,10,10,10,10,10,10,10,10,0.16666666666666666,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
10,10,-1,10,10,-1,-1,-1,-1,0.2454212454212454,0
10,10,10,10,10,10,-1,-1,-1,0.24031007751937986,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
10,10,4,10,10,9,2,9,9,0.3333333333333333,0
1,3,9,10,10,9,9,4,9,0.5,1
1,10,10,10,10,10,10,10,10,0.2,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
10,10,1,10,10,10,10,10,10,0.16666666666666666,0
10,1,10,10,10,10,10,10,10,0.14285714285714285,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,1
10,10,1,10,10,10,10,10,10,0.16666666666666666,0
10,10,-1,10,10,-1,-1,-1,-1,0.2071923457604751,1
10,10,-1,10,10,-1,-1,-1,-1,0.20634037819799778,0
3,10,10,10,10,10,10,10,10,0.2,0
10,9,10,10,10,10,-1,-1,-1,0.25,0
10,10,9,10,10,2,-1,-1,-1,0.25,0
10,10,10,10,10,10,-1,-1,-1,0.25833333333333336,0
10,10,10,10,10,1,-1,-1,-1,0.2,0
9,3,10,10,10,2,10,10,10,0.26785714285714285,0
10,10,10,10,10,10,-1,-1,-1,0.2743362831858407,0
10,10,10,10,10,10,10,10,10,0.2767857142857143,0
-1,10,10,-1,10,1,-1,10,10,0.125,0
10,10,-1,10,10,-1,2,1,-1,0.5,1
10,10,10,1,10,10,10,10,9,0.16666666666666666,0
10,10,10,2,10,10,10,9,10,0.16666666666666666,0
10,10,10,2,10,10,9,10,10,0.16666666666666666,0
10,10,10,10,10,10,1,10,10,0.2,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
10,10,10,10,10,10,1,10,10,0.16666666666666666,0
10,10,10,1,10,10,10,10,10,0.14285714285714285,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
1,10,10,10,10,10,10,10,10,0.14285714285714285,0
10,10,1,10,10,10,10,10,10,0.16666666666666666,0
10,10,10,10,10,10,1,10,10,0.16666666666666666,0
10,10,10,3,10,10,2,10,10,0.29166666666666663,0
10,10,10,5,10,10,9,9,9,0.3333333333333333,1
10,10,-1,10,10,-1,-1,-1,-1,0.20798319327731093,1
10,10,-1,10,10,-1,-1,-1,-1,0.20342612419700215,0
